"pathway_id","from_stop_id","to_stop_id","facility_id","pathway_mode","pathway_type","traversal_time","wheelchair_traversal_time","ramp_slope","stair_count","pathway_name","pathway_code","signposted_as","instructions"
"cenav-001","70269","door-cenav-mattapan","","0","1","16","21","","","Mattapan Trolley (Mattapan) to Central Avenue - Central Ave (North), Neponset Trail","","Central Avenue - Central Ave (North), Neponset Trail",""
"cenav-002","door-cenav-ashmont","70270","","0","1","16","21","","","Central Avenue - Central Ave (South) to Mattapan Trolley (Ashmont)","","Ashmont",""
"cenav-003","door-cenav-mattapan","70269","","0","1","16","21","","","Central Avenue - Central Ave (North), Neponset Trail to Mattapan Trolley (Mattapan)","","Mattapan",""
"valrd-000","70272","door-valrd-eliot","","0","1","55","-1","","","Mattapan Trolley (Ashmont) to Valley Road - Eliot St","","Valley Road - Eliot St",""
"valrd-001","70271","door-valrd-eliot","","0","1","59","-1","","","Mattapan Trolley (Mattapan) to Valley Road - Eliot St","","Valley Road - Eliot St",""
"valrd-002","door-valrd-eliot","70272","","0","1","51","-1","","","Valley Road - Eliot St to Mattapan Trolley (Ashmont)","","Ashmont",""
"valrd-003","door-valrd-eliot","70271","","0","1","55","-1","","","Valley Road - Eliot St to Mattapan Trolley (Mattapan)","","Mattapan",""
"newto-000","70171","door-newto-braeland","","0","1","73","-1","","","Green Line (Riverside) to Newton Centre - Braeland Ave, Langley Rd","","Newton Centre - Braeland Ave, Langley Rd",""
"newto-001","70171","door-newto-unions","","0","1","20","-1","","","Green Line (Riverside) to Newton Centre - Union St (Stairs)","","Newton Centre - Union St (Stairs)",""
"newto-002","70171","door-newto-langley","","0","1","71","91","","","Green Line (Riverside) to Newton Centre - Langley Rd","","Newton Centre - Langley Rd",""
"newto-003","70171","door-newto-unionr","","0","1","116","150","","","Green Line (Riverside) to Newton Centre - Union St (Ramp)","","Newton Centre - Union St (Ramp)",""
"newto-004","70171","door-newto-herrick","","0","1","68","-1","","","Green Line (Riverside) to Newton Centre - Union St, Herrick Rd","","Newton Centre - Union St, Herrick Rd",""
"newto-005","70170","door-newto-braeland","","0","1","17","-1","","","Green Line (Park Street & North) to Newton Centre - Braeland Ave, Langley Rd","","Newton Centre - Braeland Ave, Langley Rd",""
"newto-006","70170","door-newto-unions","","0","1","61","-1","","","Green Line (Park Street & North) to Newton Centre - Union St (Stairs)","","Newton Centre - Union St (Stairs)",""
"newto-007","70170","door-newto-langley","","0","1","112","145","","","Green Line (Park Street & North) to Newton Centre - Langley Rd","","Newton Centre - Langley Rd",""
"newto-008","70170","door-newto-unionr","","0","1","121","156","","","Green Line (Park Street & North) to Newton Centre - Union St (Ramp)","","Newton Centre - Union St (Ramp)",""
"newto-009","70170","door-newto-herrick","","0","1","80","-1","","","Green Line (Park Street & North) to Newton Centre - Union St, Herrick Rd","","Newton Centre - Union St, Herrick Rd",""
"newto-010","door-newto-braeland","70171","","0","1","71","-1","","","Newton Centre - Braeland Ave, Langley Rd to Green Line (Riverside)","","Riverside",""
"newto-011","door-newto-unions","70171","","0","1","18","-1","","","Newton Centre - Union St (Stairs) to Green Line (Riverside)","","Riverside",""
"newto-012","door-newto-langley","70171","","0","1","114","147","","","Newton Centre - Langley Rd to Green Line (Riverside)","","Riverside",""
"newto-013","door-newto-unionr","70171","","0","1","121","157","","","Newton Centre - Union St (Ramp) to Green Line (Riverside)","","Riverside",""
"newto-014","door-newto-herrick","70171","","0","1","67","-1","","","Newton Centre - Union St, Herrick Rd to Green Line (Riverside)","","Riverside",""
"newto-015","door-newto-braeland","70170","","0","1","15","-1","","","Newton Centre - Braeland Ave, Langley Rd to Green Line (Park Street & North)","","Park St & North",""
"newto-016","door-newto-unions","70170","","0","1","60","-1","","","Newton Centre - Union St (Stairs) to Green Line (Park Street & North)","","Park St & North",""
"newto-017","door-newto-langley","70170","","0","1","118","153","","","Newton Centre - Langley Rd to Green Line (Park Street & North)","","Park St & North",""
"newto-018","door-newto-unionr","70170","","0","1","129","167","","","Newton Centre - Union St (Ramp) to Green Line (Park Street & North)","","Park St & North",""
"newto-019","door-newto-herrick","70170","","0","1","79","-1","","","Newton Centre - Union St, Herrick Rd to Green Line (Park Street & North)","","Park St & North",""
"newtn-000","70168","door-newtn-lake","","0","1","32","42","","","Green Line (Park Street & North) to Newton Highlands - Lake Ave","","Newton Highlands - Lake Ave",""
"newtn-001","70168","door-newtn-station","","0","1","80","103","","","Green Line (Park Street & North) to Newton Highlands - Station Ave","","Newton Highlands - Station Ave",""
"newtn-002","70168","door-newtn-walnut","","0","1","89","115","","","Green Line (Park Street & North) to Newton Highlands - Walnut St","","Newton Highlands - Walnut St",""
"newtn-003","70168","door-newtn-hyde","","0","1","105","-1","","","Green Line (Park Street & North) to Newton Highlands - Hyde St","","Newton Highlands - Hyde St",""
"newtn-004","70169","door-newtn-lake","","0","1","22","29","","","Green Line (Riverside) to Newton Highlands - Lake Ave","","Newton Highlands - Lake Ave",""
"newtn-005","70169","door-newtn-station","","0","1","71","92","","","Green Line (Riverside) to Newton Highlands - Station Ave","","Newton Highlands - Station Ave",""
"newtn-006","70169","door-newtn-walnut","","0","1","82","106","","","Green Line (Riverside) to Newton Highlands - Walnut St","","Newton Highlands - Walnut St",""
"newtn-007","70169","door-newtn-hyde","","0","1","101","-1","","","Green Line (Riverside) to Newton Highlands - Hyde St","","Newton Highlands - Hyde St",""
"newtn-008","door-newtn-lake","70168","","0","1","32","42","","","Newton Highlands - Lake Ave to Green Line (Park Street & North)","","Green Line - Park St",""
"newtn-009","door-newtn-station","70168","","0","1","80","103","","","Newton Highlands - Station Ave to Green Line (Park Street & North)","","Green Line - Park St",""
"newtn-010","door-newtn-walnut","70168","","0","1","89","115","","","Newton Highlands - Walnut St to Green Line (Park Street & North)","","Green Line - Park St",""
"newtn-011","door-newtn-hyde","70168","","0","1","105","-1","","","Newton Highlands - Hyde St to Green Line (Park Street & North)","","Green Line - Park St",""
"newtn-012","door-newtn-lake","70169","","0","1","22","29","","","Newton Highlands - Lake Ave to Green Line (Riverside)","","Riverside",""
"newtn-013","door-newtn-station","70169","","0","1","71","92","","","Newton Highlands - Station Ave to Green Line (Riverside)","","Riverside",""
"newtn-014","door-newtn-walnut","70169","","0","1","82","106","","","Newton Highlands - Walnut St to Green Line (Riverside)","","Riverside",""
"newtn-015","door-newtn-hyde","70169","","0","1","101","-1","","","Newton Highlands - Hyde St to Green Line (Riverside)","","Riverside",""
"chhil-000","door-chhil-bc","70172","","0","1","85","-1","","","Chestnut Hill - Shopping Center, Boston College to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"chhil-001","door-chhil-parkw","70172","","0","1","42","-1","","","Chestnut Hill - Parking Lot Access (West) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"chhil-002","door-chhil-parke","70172","","0","1","12","15","","","Chestnut Hill - Parking Lot Access (East) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"chhil-003","door-chhil-museum","70172","","0","1","7","10","","","Chestnut Hill - Brimmer and May, Longyear Museum to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"chhil-004","door-chhil-bc","70173","","0","1","50","-1","","","Chestnut Hill - Shopping Center, Boston College to Green Line (Riverside)","","Green Line - (D) Riverside",""
"chhil-005","door-chhil-parkw","70173","","0","1","7","-1","","","Chestnut Hill - Parking Lot Access (West) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"chhil-006","door-chhil-parke","70173","","0","1","34","44","","","Chestnut Hill - Parking Lot Access (East) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"chhil-007","door-chhil-museum","70173","","0","1","42","54","","","Chestnut Hill - Brimmer and May, Longyear Museum to Green Line (Riverside)","","Green Line - (D) Riverside",""
"chhil-008","70172","door-chhil-bc","","0","1","90","-1","","","Green Line (Park Street & North) to Chestnut Hill - Shopping Center, Boston College","","Chestnut Hill - Shopping Center, Boston College",""
"chhil-009","70172","door-chhil-parkw","","0","1","43","-1","","","Green Line (Park Street & North) to Chestnut Hill - Parking Lot Access (West)","","Chestnut Hill - Parking Lot Access (West)",""
"chhil-010","70172","door-chhil-parke","","0","1","12","15","","","Green Line (Park Street & North) to Chestnut Hill - Parking Lot Access (East)","","Chestnut Hill - Parking Lot Access (East)",""
"chhil-011","70172","door-chhil-museum","","0","1","7","10","","","Green Line (Park Street & North) to Chestnut Hill - Brimmer and May, Longyear Museum","","Chestnut Hill - Brimmer and May, Longyear Museum",""
"chhil-012","70173","door-chhil-bc","","0","1","54","-1","","","Green Line (Riverside) to Chestnut Hill - Shopping Center, Boston College","","Chestnut Hill - Shopping Center, Boston College",""
"chhil-013","70173","door-chhil-parkw","","0","1","7","-1","","","Green Line (Riverside) to Chestnut Hill - Parking Lot Access (West)","","Chestnut Hill - Parking Lot Access (West)",""
"chhil-014","70173","door-chhil-parke","","0","1","34","44","","","Green Line (Riverside) to Chestnut Hill - Parking Lot Access (East)","","Chestnut Hill - Parking Lot Access (East)",""
"chhil-015","70173","door-chhil-museum","","0","1","42","54","","","Green Line (Riverside) to Chestnut Hill - Brimmer and May, Longyear Museum","","Chestnut Hill - Brimmer and May, Longyear Museum",""
"rsmnl-000","door-rsmnl-eramp","70174","","0","1","93","120","","","Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"rsmnl-001","door-rsmnl-estairs","70174","","0","1","53","-1","","","Reservoir - Chestnut Hill Ave, Buses (Park St & North) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"rsmnl-002","door-rsmnl-wstairs","70174","","0","1","95","-1","","","Reservoir - Chestnut Hill Ave, Buses (Riverside) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"rsmnl-003","door-rsmnl-wramp","70174","","0","1","176","228","","","Reservoir - Cleveland Circle (Ramp) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"rsmnl-004","door-rsmnl-eramp","70175","","0","1","145","188","","","Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"rsmnl-005","door-rsmnl-estairs","70175","","0","1","114","-1","","","Reservoir - Chestnut Hill Ave, Buses (Park St & North) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"rsmnl-006","door-rsmnl-wstairs","70175","","0","1","28","-1","","","Reservoir - Chestnut Hill Ave, Buses (Riverside) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"rsmnl-007","door-rsmnl-wramp","70175","","0","1","102","133","","","Reservoir - Cleveland Circle (Ramp) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"rsmnl-008","70174","door-rsmnl-eramp","","0","1","98","127","","","Green Line (Park Street & North) to Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)","","Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)",""
"rsmnl-009","70174","door-rsmnl-estairs","","0","1","57","-1","","","Green Line (Park Street & North) to Reservoir - Chestnut Hill Ave, Buses (Park St & North)","","Reservoir - Chestnut Hill Ave, Buses (Park St & North)",""
"rsmnl-010","70174","door-rsmnl-wstairs","","0","1","99","-1","","","Green Line (Park Street & North) to Reservoir - Chestnut Hill Ave, Buses (Riverside)","","Reservoir - Chestnut Hill Ave, Buses (Riverside)",""
"rsmnl-011","70174","door-rsmnl-wramp","","0","1","179","231","","","Green Line (Park Street & North) to Reservoir - Cleveland Circle (Ramp)","","Reservoir - Cleveland Circle (Ramp)",""
"rsmnl-012","70175","door-rsmnl-eramp","","0","1","150","194","","","Green Line (Riverside) to Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)","","Reservoir - Chestnut Hill Ave, Cleveland Circle (Ramp)",""
"rsmnl-013","70175","door-rsmnl-estairs","","0","1","118","-1","","","Green Line (Riverside) to Reservoir - Chestnut Hill Ave, Buses (Park St & North)","","Reservoir - Chestnut Hill Ave, Buses (Park St & North)",""
"rsmnl-014","70175","door-rsmnl-wstairs","","0","1","32","-1","","","Green Line (Riverside) to Reservoir - Chestnut Hill Ave, Buses (Riverside)","","Reservoir - Chestnut Hill Ave, Buses (Riverside)",""
"rsmnl-015","70175","door-rsmnl-wramp","","0","1","105","136","","","Green Line (Riverside) to Reservoir - Cleveland Circle (Ramp)","","Reservoir - Cleveland Circle (Ramp)",""
"bcnfd-000","door-bcnfd-lot","70176","","0","1","39","-1","","","Beaconsfield - Parking Lot to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bcnfd-001","door-bcnfd-bcnfield","70176","","0","1","17","22","","","Beaconsfield - Beaconsfield Rd to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bcnfd-002","door-bcnfd-dean","70176","","0","1","108","-1","","","Beaconsfield - Dean Rd, Beacon St to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bcnfd-003","door-bcnfd-clark","70176","","0","1","5","7","","","Beaconsfield - Clark Rd to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bcnfd-004","door-bcnfd-lot","70177","","0","1","27","-1","","","Beaconsfield - Parking Lot to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bcnfd-005","door-bcnfd-bcnfield","70177","","0","1","59","77","","","Beaconsfield - Beaconsfield Rd to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bcnfd-006","door-bcnfd-dean","70177","","0","1","54","-1","","","Beaconsfield - Dean Rd, Beacon St to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bcnfd-007","door-bcnfd-clark","70177","","0","1","61","79","","","Beaconsfield - Clark Rd to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bcnfd-008","70176","door-bcnfd-lot","","0","1","39","-1","","","Green Line (Park Street & North) to Beaconsfield - Parking Lot","","Beaconsfield - Parking Lot",""
"bcnfd-009","70176","door-bcnfd-bcnfield","","0","1","17","22","","","Green Line (Park Street & North) to Beaconsfield - Beaconsfield Rd","","Beaconsfield - Beaconsfield Rd",""
"bcnfd-010","70176","door-bcnfd-dean","","0","1","112","-1","","","Green Line (Park Street & North) to Beaconsfield - Dean Rd, Beacon St","","Beaconsfield - Dean Rd, Beacon St",""
"bcnfd-011","70176","door-bcnfd-clark","","0","1","5","7","","","Green Line (Park Street & North) to Beaconsfield - Clark Rd","","Beaconsfield - Clark Rd",""
"bcnfd-012","70177","door-bcnfd-lot","","0","1","27","-1","","","Green Line (Riverside) to Beaconsfield - Parking Lot","","Beaconsfield - Parking Lot",""
"bcnfd-013","70177","door-bcnfd-bcnfield","","0","1","59","77","","","Green Line (Riverside) to Beaconsfield - Beaconsfield Rd","","Beaconsfield - Beaconsfield Rd",""
"bcnfd-014","70177","door-bcnfd-dean","","0","1","58","-1","","","Green Line (Riverside) to Beaconsfield - Dean Rd, Beacon St","","Beaconsfield - Dean Rd, Beacon St",""
"bcnfd-015","70177","door-bcnfd-clark","","0","1","61","79","","","Green Line (Riverside) to Beaconsfield - Clark Rd","","Beaconsfield - Clark Rd",""
"brkhl-000","door-brkhl-bhs","70178","","0","1","39","51","","","Brookline Hills - Tappan St, Brookline High School to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"brkhl-001","door-brkhl-cypress","70178","","0","1","16","21","","","Brookline Hills - Tappan St, Cypress St to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"brkhl-002","door-brkhl-bhs","70179","","0","1","14","18","","","Brookline Hills - Tappan St, Brookline High School to Green Line (Riverside)","","Green Line - (D) Riverside",""
"brkhl-003","door-brkhl-cypress","70179","","0","1","24","31","","","Brookline Hills - Tappan St, Cypress St to Green Line (Riverside)","","Green Line - (D) Riverside",""
"brkhl-004","70178","door-brkhl-bhs","","0","1","39","51","","","Green Line (Park Street & North) to Brookline Hills - Tappan St, Brookline High School","","Brookline Hills - Tappan St, Brookline High School",""
"brkhl-005","70178","door-brkhl-cypress","","0","1","16","21","","","Green Line (Park Street & North) to Brookline Hills - Tappan St, Cypress St","","Brookline Hills - Tappan St, Cypress St",""
"brkhl-006","70179","door-brkhl-bhs","","0","1","14","18","","","Green Line (Riverside) to Brookline Hills - Tappan St, Brookline High School","","Brookline Hills - Tappan St, Brookline High School",""
"brkhl-007","70179","door-brkhl-cypress","","0","1","24","31","","","Green Line (Riverside) to Brookline Hills - Tappan St, Cypress St","","Brookline Hills - Tappan St, Cypress St",""
"bvmnl-000","door-bvmnl-boylston","70180","","0","1","16","21","","","Brookline Village - Buses, Route 9 to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bvmnl-001","door-bvmnl-kent","70180","","0","1","23","30","","","Brookline Village - Station St, Kent St to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bvmnl-002","door-bvmnl-washington","70180","","0","1","64","83","","","Brookline Village - Station St, Washington St to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bvmnl-003","door-bvmnl-place","70180","","0","1","70","-1","","","Brookline Village - 10 Brookline Place West to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"bvmnl-004","door-bvmnl-boylston","70181","","0","1","33","42","","","Brookline Village - Buses, Route 9 to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bvmnl-005","door-bvmnl-kent","70181","","0","1","29","38","","","Brookline Village - Station St, Kent St to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bvmnl-006","door-bvmnl-washington","70181","","0","1","17","22","","","Brookline Village - Station St, Washington St to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bvmnl-007","door-bvmnl-place","70181","","0","1","64","-1","","","Brookline Village - 10 Brookline Place West to Green Line (Riverside)","","Green Line - (D) Riverside",""
"bvmnl-008","70180","door-bvmnl-boylston","","0","1","16","21","","","Green Line (Park Street & North) to Brookline Village - Buses, Route 9","","Brookline Village - Buses, Route 9",""
"bvmnl-009","70180","door-bvmnl-kent","","0","1","23","30","","","Green Line (Park Street & North) to Brookline Village - Station St, Kent St","","Brookline Village - Station St, Kent St",""
"bvmnl-010","70180","door-bvmnl-washington","","0","1","64","83","","","Green Line (Park Street & North) to Brookline Village - Station St, Washington St","","Brookline Village - Station St, Washington St",""
"bvmnl-011","70180","door-bvmnl-place","","0","1","73","-1","","","Green Line (Park Street & North) to Brookline Village - 10 Brookline Place West","","Brookline Village - 10 Brookline Place West",""
"bvmnl-012","70181","door-bvmnl-boylston","","0","1","33","42","","","Green Line (Riverside) to Brookline Village - Buses, Route 9","","Brookline Village - Buses, Route 9",""
"bvmnl-013","70181","door-bvmnl-kent","","0","1","29","38","","","Green Line (Riverside) to Brookline Village - Station St, Kent St","","Brookline Village - Station St, Kent St",""
"bvmnl-014","70181","door-bvmnl-washington","","0","1","17","22","","","Green Line (Riverside) to Brookline Village - Station St, Washington St","","Brookline Village - Station St, Washington St",""
"bvmnl-015","70181","door-bvmnl-place","","0","1","67","-1","","","Green Line (Riverside) to Brookline Village - 10 Brookline Place West","","Brookline Village - 10 Brookline Place West",""
"longw-000","door-longw-longwood","70172","","0","1","39","50","","","Longwood - Chapel St, Longwood Ave to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"longw-001","door-longw-colchester","70172","","0","1","76","-1","","","Longwood - Chapel St, Colchester St to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"longw-002","door-longw-necklace","70172","","0","1","32","36","","","Longwood - Emerald Necklace to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"longw-003","door-longw-longwood","70173","","0","1","14","17","","","Longwood - Chapel St, Longwood Ave to Green Line (Riverside)","","Green Line - (D) Riverside",""
"longw-004","door-longw-colchester","70173","","0","1","32","-1","","","Longwood - Chapel St, Colchester St to Green Line (Riverside)","","Green Line - (D) Riverside",""
"longw-005","door-longw-necklace","70173","","0","1","21","58","","","Longwood - Emerald Necklace to Green Line (Riverside)","","Green Line - (D) Riverside",""
"longw-006","70172","door-longw-longwood","","0","1","39","50","","","Green Line (Park Street & North) to Longwood - Chapel St, Longwood Ave","","Longwood - Chapel St, Longwood Ave",""
"longw-007","70172","door-longw-colchester","","0","1","75","-1","","","Green Line (Park Street & North) to Longwood - Chapel St, Colchester St","","Longwood - Chapel St, Colchester St",""
"longw-008","70172","door-longw-necklace","","0","1","33","36","","","Green Line (Park Street & North) to Longwood - Emerald Necklace","","Longwood - Emerald Necklace",""
"longw-009","70173","door-longw-longwood","","0","1","14","17","","","Green Line (Riverside) to Longwood - Chapel St, Longwood Ave","","Longwood - Chapel St, Longwood Ave",""
"longw-010","70173","door-longw-colchester","","0","1","32","-1","","","Green Line (Riverside) to Longwood - Chapel St, Colchester St","","Longwood - Chapel St, Colchester St",""
"longw-011","70173","door-longw-necklace","","0","1","22","60","","","Green Line (Riverside) to Longwood - Emerald Necklace","","Longwood - Emerald Necklace",""
"fenwy-000","door-fenwy-parkdr","70186","","0","1","31","-1","","","Fenway - Park Dr (Stairs) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"fenwy-001","door-fenwy-longwood","70186","","0","1","19","25","","","Fenway - Fenway Park, Park Dr, Longwood to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"fenwy-002","door-fenwy-parkdr","70187","","0","1","73","-1","","","Fenway - Park Dr (Stairs) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"fenwy-003","door-fenwy-longwood","70187","","0","1","51","67","","","Fenway - Fenway Park, Park Dr, Longwood to Green Line (Riverside)","","Green Line - (D) Riverside",""
"fenwy-004","70186","door-fenwy-parkdr","","0","1","36","-1","","","Green Line (Park Street & North) to Fenway - Park Dr (Stairs)","","Fenway - Park Dr (Stairs)",""
"fenwy-005","70186","door-fenwy-longwood","","0","1","19","25","","","Green Line (Park Street & North) to Fenway - Fenway Park, Park Dr, Longwood","","Fenway - Fenway Park, Park Dr, Longwood",""
"fenwy-006","70187","door-fenwy-parkdr","","0","1","78","-1","","","Green Line (Riverside) to Fenway - Park Dr (Stairs)","","Fenway - Park Dr (Stairs)",""
"fenwy-007","70187","door-fenwy-longwood","","0","1","51","67","","","Green Line (Riverside) to Fenway - Fenway Park, Park Dr, Longwood","","Fenway - Fenway Park, Park Dr, Longwood",""
"eliot-000","door-eliot-lincoln","70166","","0","1","75","-1","","","Eliot - Lincoln St, Parking to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"eliot-001","door-eliot-meredith","70166","","0","1","42","54","","","Eliot - Meredith Ave to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"eliot-002","door-eliot-boyle","70166","","0","1","180","233","","","Eliot - Route 9, Boylston St (Eastbound) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"eliot-003","door-eliot-boylws","70166","","0","1","49","-1","","","Eliot - Route 9, Boylston St (Westbound stairs) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"eliot-004","door-eliot-boylwr","70166","","0","1","71","92","","","Eliot - Route 9, Boylston St (Westbound ramp) to Green Line (Park Street & North)","","Green Line - Park Street & North",""
"eliot-005","door-eliot-lincoln","70167","","0","1","34","-1","","","Eliot - Lincoln St, Parking to Green Line (Riverside)","","Green Line - (D) Riverside",""
"eliot-006","door-eliot-meredith","70167","","0","1","10","13","","","Eliot - Meredith Ave to Green Line (Riverside)","","Green Line - (D) Riverside",""
"eliot-007","door-eliot-boyle","70167","","0","1","220","284","","","Eliot - Route 9, Boylston St (Eastbound) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"eliot-008","door-eliot-boylws","70167","","0","1","88","-1","","","Eliot - Route 9, Boylston St (Westbound stairs) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"eliot-009","door-eliot-boylwr","70167","","0","1","99","128","","","Eliot - Route 9, Boylston St (Westbound ramp) to Green Line (Riverside)","","Green Line - (D) Riverside",""
"eliot-010","70166","door-eliot-lincoln","","0","1","75","-1","","","Green Line (Park Street & North) to Eliot - Lincoln St, Parking","","Eliot - Lincoln St, Parking",""
"eliot-011","70166","door-eliot-meredith","","0","1","42","54","","","Green Line (Park Street & North) to Eliot - Meredith Ave","","Eliot - Meredith Ave",""
"eliot-012","70166","door-eliot-boyle","","0","1","174","226","","","Green Line (Park Street & North) to Eliot - Route 9, Boylston St (Eastbound)","","Eliot - Route 9, Boylston St (Eastbound)",""
"eliot-013","70166","door-eliot-boylws","","0","1","45","-1","","","Green Line (Park Street & North) to Eliot - Route 9, Boylston St (Westbound stairs)","","Eliot - Route 9, Boylston St (Westbound stairs)",""
"eliot-014","70166","door-eliot-boylwr","","0","1","68","88","","","Green Line (Park Street & North) to Eliot - Route 9, Boylston St (Westbound ramp)","","Eliot - Route 9, Boylston St (Westbound ramp)",""
"eliot-015","70167","door-eliot-lincoln","","0","1","34","-1","","","Green Line (Riverside) to Eliot - Lincoln St, Parking","","Eliot - Lincoln St, Parking",""
"eliot-016","70167","door-eliot-meredith","","0","1","10","13","","","Green Line (Riverside) to Eliot - Meredith Ave","","Eliot - Meredith Ave",""
"eliot-017","70167","door-eliot-boyle","","0","1","214","277","","","Green Line (Riverside) to Eliot - Route 9, Boylston St (Eastbound)","","Eliot - Route 9, Boylston St (Eastbound)",""
"eliot-018","70167","door-eliot-boylws","","0","1","85","-1","","","Green Line (Riverside) to Eliot - Route 9, Boylston St (Westbound stairs)","","Eliot - Route 9, Boylston St (Westbound stairs)",""
"eliot-019","70167","door-eliot-boylwr","","0","1","96","125","","","Green Line (Riverside) to Eliot - Route 9, Boylston St (Westbound ramp)","","Eliot - Route 9, Boylston St (Westbound ramp)",""
"waban-000","door-waban-beacon","70164","","0","1","85","-1","","","Waban - Beacon St (Stairs) to Green Line (Park Street & North)","","Inbound to Lechmere via Park & Government Center",""
"waban-001","door-waban-wyman","70164","","0","1","80","103","","","Waban - Wyman St West to Green Line (Park Street & North)","","Inbound to Lechmere via Park & Government Center",""
"waban-002","door-waban-parks","70164","","0","1","60","-1","","","Waban - Parking (Stairs) to Green Line (Park Street & North)","","Inbound to Lechmere via Park & Government Center",""
"waban-003","door-waban-parkr","70164","","0","1","31","40","","","Waban - Parking (Ramp) to Green Line (Park Street & North)","","Inbound to Lechmere via Park & Government Center",""
"waban-004","door-waban-beacon","70165","","0","1","45","-1","","","Waban - Beacon St (Stairs) to Green Line (Riverside)","","Outbound to Riverside",""
"waban-005","door-waban-wyman","70165","","0","1","44","57","","","Waban - Wyman St West to Green Line (Riverside)","","Outbound to Riverside",""
"waban-006","door-waban-parks","70165","","0","1","17","-1","","","Waban - Parking (Stairs) to Green Line (Riverside)","","Outbound to Riverside",""
"waban-007","door-waban-parkr","70165","","0","1","28","36","","","Waban - Parking (Ramp) to Green Line (Riverside)","","Outbound to Riverside",""
"waban-008","70164","door-waban-beacon","","0","1","86","-1","","","Green Line (Park Street & North) to Waban - Beacon St (Stairs)","","Waban - Beacon St (Stairs)",""
"waban-009","70164","door-waban-wyman","","0","1","80","103","","","Green Line (Park Street & North) to Waban - Wyman St West","","Waban - Wyman St West",""
"waban-010","70164","door-waban-parks","","0","1","60","-1","","","Green Line (Park Street & North) to Waban - Parking (Stairs)","","Waban - Parking (Stairs)",""
"waban-011","70164","door-waban-parkr","","0","1","31","40","","","Green Line (Park Street & North) to Waban - Parking (Ramp)","","Waban - Parking (Ramp)",""
"waban-012","70165","door-waban-beacon","","0","1","47","-1","","","Green Line (Riverside) to Waban - Beacon St (Stairs)","","Waban - Beacon St (Stairs)",""
"waban-013","70165","door-waban-wyman","","0","1","44","57","","","Green Line (Riverside) to Waban - Wyman St West","","Waban - Wyman St West",""
"waban-014","70165","door-waban-parks","","0","1","18","-1","","","Green Line (Riverside) to Waban - Parking (Stairs)","","Waban - Parking (Stairs)",""
"waban-015","70165","door-waban-parkr","","0","1","28","36","","","Green Line (Riverside) to Waban - Parking (Ramp)","","Waban - Parking (Ramp)",""
"woodl-000","door-woodl-main","70162","","0","1","50","64","","","Woodland - Main to Green Line (Park Street & North)","","Inbound to Lechmere via Park & Government Center",""
